channel_elevation,channel_slope,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id
215.0,0.0,0.0,2100.000000000493,14.758064516739978,228.1199951171875,0.024000040689440234,0.0011888970268861927,1919.9999999998383,165.24193548391463,224.1999969482422,-0.0023335774739025503,-2.222696939888798e-05,1350.0000000000778,735.2419354836752,,,,,,,,,,,102.0,272.805555555556,2.35257892123098,102.0,50651.0595265006,1,1,331.291325774267,1732.67613553826,1,62269400731,62269400730141
215.0,0.0,0.011333329942493984,1650.0000000008042,14.999999999206238,226.8000030517578,0.0,0.0002222188313679472,1410.0000000013183,254.99999999869215,223.82000732421875,0.0,9.999593099122604e-05,870.0000000005289,794.9999999994816,,,,,,,,,,,84.0,0.0,2.35257892123098,84.0,50446.4944195341,1,1,332.861605938152,1732.67613553826,1,62269400731,62269400730131
215.0,0.0,0.0,1619.9999999998056,6.695564515869364,227.05999755859375,0.010333251952965547,0.00017778184677508973,1500.000000000968,113.3044354829683,224.50999450683594,0.0019999186197343483,0.00015555487738229976,780.0000000003607,833.3044354835755,,,,,,,,,,,84.0,120.24,2.35257892123098,84.0,50238.3694064789,1,1,334.431886102038,1732.67613553826,1,62269400731,62269400730121
214.5,-0.01666666666675812,-0.001111111111114151,2190.000000000089,3.205645161051052,227.5,0.02366689046277358,0.0007888963487769192,2070.000000000104,123.20564516103605,225.02000427246094,0.0,4.443698459208664e-05,1680.0000000002944,513.2056451608457,,,,,,,,,,,115.0,76.6938775510204,2.06611958302598,115.0,50059.2487704912,1,1,336.630278331477,2034.29165019322,1,62269400731,62269400730111
214.5,0.0,0.0,1559.9999999993443,5.237903224789989,227.6699981689453,0.4389999389700775,0.014633331299177042,1649.9999999998602,95.2379032253059,226.8699951171875,0.002666727701805434,0.0002666727701820801,1980.000000000373,425.2379032258186,226.25999450683594,0.013333129882300867,0.001122216118636609,810.0000000021752,744.7620967723791,224.36000061035156,0.001333109537779864,0.0001222059461793794,450.00000000051125,1104.7620967740431,73.5,42.25,1.68417379875265,73.5,49438.8954269227,1,1,341.969230888688,2436.44566973316,1,62269400731,62269400730081
214.5,0.0,0.003111114502015611,1769.9999999987535,1.6088709662747078,225.9199981689453,0.004333496093789036,-0.00016665988498564137,960.0000000000547,808.3911290324241,223.8300018310547,0.0,0.00011110093858388259,239.9999999994979,1528.3911290329809,224.11000061035156,0.0036666870115337224,-0.00018888685439237036,1980.0000000004297,211.6088709679509,224.00999450683594,0.00033315022787749107,-1.112196180441169e-05,2159.999999999607,391.60887096712827,84.0,128.555555555556,1.68417379875265,84.0,49239.6798201834,1,1,343.853567085351,2436.44566973316,1,62269400731,62269400730071
214.5,0.0,0.0034777832030772646,1440.0000000008274,13.42741935388085,227.91000366210938,0.014999898275444096,0.0004999966092049536,1589.9999999994648,136.5725806447565,224.97000122070312,-0.0009999593098479732,-5.555894639407368e-05,1830.0000000009834,376.5725806462751,,,,,,,,,,,67.0,267.36,1.68417379875265,67.0,49049.4779129003,1,1,345.423847249236,2436.44566973316,1,62269400731,62269400730061
214.5,0.0,0.0,2519.9999999998263,7.0040322586824,228.22000122070312,-0.06100006103614193,-0.0029888916016470126,2730.000000000036,202.99596774152724,225.85000610351562,0.0016667683919029046,9.999593098664041e-05,3029.999999999929,502.9959677414204,,,,,,,,,,,122.0,56.1388888888889,1.68417379875265,122.0,48873.7908040352,1,1,347.308183445899,2436.44566973316,1,62269400731,62269400730051
214.5,0.0,0.0,1769.9999999999714,14.322580645390872,226.52999877929688,0.01333312988287596,-0.012477789984772772,1949.9999999994527,165.6774193540905,221.61000061035156,-0.0026667277018231996,-7.778591579873906e-05,2219.9999999998277,435.6774193544654,226.4199981689453,0.011666361490855265,-0.0001333448621968964,1529.9999999998136,254.32258064554867,225.32000732421875,-0.013999938964985722,-0.0006444464789599827,1409.9999999998852,374.32258064547705,84.0,382.25,1.68417379875265,84.0,48469.3182598836,1,1,351.076855839224,2436.44566973316,1,62269400731,62269400730031
214.5,0.0,0.0,2640.000000000328,2.7822580642982757,227.25999450683594,-0.008000183105531324,-0.0005777825249609811,2460.000000001044,177.2177419349855,224.4199981689453,0.0,0.00021111382379107927,2100.0000000007103,537.2177419353193,225.5500030517578,-0.01566670735704441,-0.013322228326173823,2760.0000000005152,122.78225806448563,221.3300018310547,0.0009999593098912254,3.333197699622058e-05,3240.0000000013333,602.7822580653037,129.5,255.888888888889,1.68417379875265,129.5,48269.7389580321,1,1,352.961192035886,2436.44566973316,1,62269400731,62269400730021
214.0,0.0,0.0,2699.9999999998627,1.4516129029921103,229.8699951171875,0.0,0.0005777825249543639,2579.9999999999095,118.54838709696105,223.8300018310547,0.00033315022786471716,3.331502278651943e-05,1919.9999999998915,778.548387096979,231.52999877929688,0.006666564941305601,3.3331976993474135e-05,2970.000000000128,271.4516129032572,220.0800018310547,-0.010000101725062752,-0.00023334079317514483,4170.00000000049,1471.4516129036197,132.5,301.916666666667,1.00505723614746,132.5,47648.1273478941,1,1,359.242312691428,1620.58492685692,1,62269400721,62269400720801
214.0,0.0,0.0,3029.99999999962,9.91935483936959,214.0,-0.5426666259717586,-0.018322211371198223,2970.000000000252,69.91935483873749,224.0399932861328,-0.0016667683919123284,-0.0016555616590409232,2160.0000000000073,879.9193548389821,231.5399932861328,0.028999837239309472,5.555894635356879e-05,3239.999999999653,200.0806451606636,221.4199981689453,-0.0016667683919132884,5.5558946400035345e-05,4139.999999999532,1100.0806451605422,150.0,113.265306122449,1.00505723614746,150.0,47465.1557821656,1,1,361.440704920868,1620.58492685692,1,62269400721,62269400720791
214.0,0.0,0.0,3659.9999999999877,11.39516129035701,230.92999267578125,0.002666219075478963,-2.2243923611273183e-05,3480.000000000343,168.60483870928783,223.85000610351562,-0.0013331095377791694,-4.443698459326407e-05,2819.999999999559,828.6048387100718,231.0,-0.00633341471363863,-0.000866665310336067,3959.9999999996567,311.39516129002595,222.1999969482422,-0.005333455403720858,0.0010110982258967611,4740.000000000073,1091.395161290442,180.0,262.979591836735,1.00505723614746,180.0,47255.1546098377,1,1,363.639097150308,1620.58492685692,1,62269400721,62269400720781
214.0,0.0,0.0,2760.0000000003934,8.364919354508402,232.5399932861328,0.0,-0.0019666544596008955,2640.000000000501,128.36491935440063,224.36000061035156,0.0003331502278644773,0.00044443766276050815,2100.000000000036,668.3649193548658,230.3000030517578,0.04133351643859908,0.0008444552951252423,2970.0000000004957,201.63508064559392,222.97999572753906,-0.0006668090820295013,0.00017776489257473107,3900.00000000039,1131.6350806454884,134.5,164.583333333333,1.00347130595611,134.5,47043.965211441,1,1,365.52343334697,970.832413818482,1,62269400721,62269400720771
214.0,0.0,0.0,2460.0000000000764,0.949596774418751,231.91000366210938,0.03633321126268653,0.0012111070420784075,2339.9999999999145,119.05040322574314,224.3000030517578,0.00033365885417142594,3.334893120737306e-05,1079.9999999998297,1379.050403225828,226.97000122070312,0.004333496093777589,-0.000733320448129433,2729.9999999999777,270.94959677432007,221.67999267578125,-0.010666910807361032,-0.00021111382378635995,3389.9999999999395,930.9495967742819,120.0,0.244897959183673,1.00315411991783,120.0,46859.8709000677,1,1,367.72182557641,840.881911210794,1,62269400721,62269400720761
214.0,0.0,0.0,2369.9999999999886,10.221774193315468,231.67999267578125,0.020999654134253053,-0.00025556776258010914,2220.000000000074,139.77822580659904,224.17999267578125,0.0006663004557283864,2.2210015190920207e-05,900.0000000002707,1459.7782258064026,227.19000244140625,0.04600016275893564,0.0009777832030189468,2640.0000000002765,280.2217741936033,218.49000549316406,-0.0026667277017552488,-0.00016667683918794246,4020.000000000642,1660.221774193969,113.0,590.25,1.02820005857147,113.0,46649.2756203121,1,1,369.606161773073,1206.50534077919,1,62269400721,62269400720751
