channel_elevation,channel_slope_r,channel_curvature,channel_dist_along,channel_dist_to_river_center,ridge1_elevation,ridge1_slope_r,ridge1_curvature,ridge1_dist_along,ridge1_dist_to_river_center,floodplain1_elevation,floodplain1_slope_r,floodplain1_curvature,floodplain1_dist_along,floodplain1_dist_to_river_center,ridge2_elevation,ridge2_slope_r,ridge2_curvature,ridge2_dist_along,ridge2_dist_to_river_center,floodplain2_elevation,floodplain2_slope_r,floodplain2_curvature,floodplain2_dist_along,floodplain2_dist_to_river_center,width,width_var,sinuosity,max_width,dist_out,n_chan_mod,n_chan_max,facc,meand_len,type,reach_id,node_id,slope
27.5,0.0,0.0,4889.999999999788,14.834322580244589,32.74,0.009333333333365062,0.0002666666666684798,4679.999999999683,195.1656774198609,31.57,0.001333333333337832,1.1111111111183848e-05,4139.999999999879,735.1656774196645,,,,,,,,,,,159.0,235.44,1.03054305859416,159.0,208891,1,1,6994.47913398066,1406.88884738021,1,61302000091,61302000090471,0.299667869544322
27.0,0.0,-0.006711111111107143,1920.0000000002449,10.35561290280316,33.04,0.0036666666666655915,-0.00018888888888877727,1860.0000000002271,70.3556129028209,31.59,0.0009999999999997424,0.0,510.0000000000586,1420.3556129029894,34.23,0.0,-0.0004444444444448606,2610.0000000003142,679.6443870972662,30.9,0.0,-2.222222222224658e-05,3719.99999999961,1789.6443870965618,64.0,980.222222222222,1.82576520434603,64.0,207699,1,1,6999.98870800957,1453.23914907554,1,61302000091,61302000090411,0.299667869544322
26.0,0.0,0.0,3389.999999999852,9.164516129040749,31.57,0.01566666666666924,0.0003666666666666054,3209.9999999999523,170.8354838708592,28.14,0.0003333333333337167,-3.3333333333371655e-05,1889.9999999998088,1490.8354838710027,33.38,0.0873333333333478,0.0021111111111108798,3809.999999999607,429.16451612879564,32.13,0.0003333333333335443,-3.3333333333336134e-05,4260.000000000247,879.1645161294359,114.0,245.583333333333,2.39037870690901,114.0,205700,1,1,7009.74852486079,2424.36801173902,1,61302000091,61302000090311,0.299667869544322
25.5,0.0,-0.0066000000000018015,3870.000000000031,4.760516129007556,31.49,0.0,-0.00010000000000002714,3780.000000000043,94.76051612899528,30.06,0.0003333333333334309,3.9464959078477745e-18,2819.999999999944,1054.7605161290944,,,,,,,,,,,129.0,133.222222222222,2.39037870690901,129.0,204709,1,1,7014.15618408391,2424.36801173902,1,61302000091,61302000090261,0.299667869544322
25.5,0.0,0.0,1919.9999999999893,0.07612903226754497,32.2,0.0016666666666676803,-0.00022222222222244992,1380.000000000044,539.9238709676777,30.12,0.0006666666666669998,0.0,359.9999999999262,1559.9238709677957,35.1,0.0033333333333350483,-0.0008333333333341813,2549.9999999998918,630.07612903217,32.02,0.0009999999999965269,-2.2222222222290708e-05,3120.0000000001337,1200.076129032412,65.0,111.222222222222,1.36722827362523,65.0,203703,1,1,7019.03609250952,3996.04456813861,1,61302000091,61302000090211,0.299667869544322
25.0,0.0,0.0,4139.999999999678,4.020645160820095,30.8,0.0006666666666616805,-0.006444444444344989,4230.000000000365,94.02064516150676,30.52,0.0013333333333637428,1.3689642591128317e-15,4859.999999999706,724.0206451608483,,,,,,,,,,,136.5,236.916666666667,1.36722827362523,136.5,202701,1,1,7023.60116813348,3996.04456813861,1,61302000091,61302000090161,0.299667869544322
25.0,0.0,0.0,5640.000000000419,13.367999999459244,31.29,0.004000000000015558,-0.006722222222274806,5819.999999999715,166.6319999998368,30.24,0.0006666666666492681,-2.2222222222391613e-05,6120.000000000352,466.63200000047345,32.03,0.0,-0.00013333333333437735,5490.000000000128,163.36799999975028,30.08,0.0003333333333345706,0.0,4800.000000000112,853.3679999997667,189.0,395.551020408163,1.36722827362523,189.0,201724,1,2,7028.79590936074,3996.04456813861,1,61302000091,61302000090111,0.299667869544322
24.5,0.0,0.0,2999.999999999682,4.118451612367608,31.38,0.01833333333299543,0.000533333333311245,2790.000000000437,205.8815483868775,28.55,0.0,-1.1111111111383338e-05,1739.999999999638,1255.8815483876765,31.24,0.021999999999593824,0.0006666666666399675,3180.000000000211,184.11845161289648,30.26,0.00433333333325323,-0.0007999999999993813,3240.0000000004,244.11845161308565,101.0,124.816326530612,1.04704527769316,101.0,200731,1,1,7033.83323418717,2452.03298896272,1,61302000091,61302000090061,0.299667869544322
24.0,0.0,0.0,4110.000000000158,0.619354838558138,30.55,0.009666666666707813,-2.222222222240978e-05,3689.999999999766,420.6193548389506,27.38,0.0,-1.1111111111203555e-05,2459.999999999842,1650.6193548388742,30.77,0.2256666666676313,0.0075222222222865315,4199.9999999997735,89.38064516105715,27.9,0.003666666666682321,0.0001111111111120626,5340.000000000066,1229.38064516135,138.0,170.816326530612,1.04246659810025,138.0,199324,1,1,7040.91697222434,950.535246532575,1,61302000081,61302000080981,0.343418038708012
24.0,0.0,0.0,4620.000000000016,5.68309677419802,32.52,0.0,-0.009466666666705127,4769.999999999692,144.3169032254773,28.22,0.004000000000010584,-3.333333333330436e-05,6210.000000000199,1584.3169032259848,29.71,0.0029999999999191867,-3.333333333532639e-05,4020.0000000003856,605.6830967738288,28.15,0.0033333333333381127,2.2222222222181322e-05,3119.999999999633,1505.6830967745814,154.0,756.666666666667,1.14072465416425,154.0,198303,1,1,7045.63946424912,2250.77790178589,1,61302000081,61302000080931,0.343418038708012
24.0,0.0,0.0,2520.000000000016,7.391999999997552,27.75,0.0006666666666670668,-5.555555555541789e-05,2399.999999999932,112.60800000008658,27.59,0.0003333333333327084,-0.00013333333333317594,2219.999999999885,292.6080000001334,29.75,0.047666666666697007,0.001322222222224619,2670.0000000000814,157.39200000006304,27.33,0.0003333333333327033,-3.333333333331347e-05,3000.0000000002738,487.3920000002554,84.0,105.84,1.23792168320193,84.0,193315,1,1,7068.15000956725,1548.52164046117,1,61302000081,61302000080681,0.343418038708012
23.5,0.0,-0.005500000000014839,2369.999999999953,0.5468387097630512,28.53,0.014999999999994065,-0.00018888888888166203,2160.000000000184,210.54683870953204,27.28,0.0016666666666717257,1.1111111111328286e-05,1919.9999999999911,450.5468387097251,27.73,0.0043333333333467,2.2222222224461724e-05,2550.0000000001232,179.45316129040702,25.94,0.0010000000000030998,-1.1111111110412968e-05,3720.0000000001496,1349.4531612904334,77.5,69.1388888888889,1.47701157894823,77.5,192316,1,1,7072.7150851912,1827.00662988881,1,61302000081,61302000080631,0.343418038708012
23.5,0.0,0.0,2009.9999999996676,12.545935483664152,27.65,0.03233333333376766,-0.0014555555555191549,1859.9999999998936,137.45406451610984,26.1,0.0,-0.00014444444444401856,1679.9999999996617,317.45406451634176,29.71,0.2069999999966128,0.006899999999774187,2040.0000000001585,42.54593548415505,27.22,0.0003333333333378571,-6.666666666613723e-05,2459.9999999998527,462.54593548384923,67.0,76.2857142857143,1.43142507145786,67.0,191316,1,1,7077.75241001764,1947.10480948604,1,61302000081,61302000080581,0.343418038708012
23.5,0.0,0.0,3840.000000000076,7.069032257907111,26.96,0.01099999999995254,0.00036666666666350064,3539.9999999999377,307.06903225804535,25.34,0.001999999999991287,4.444444444400829e-05,2999.9999999998545,847.0690322581286,,,,,,,,,,,127.0,165.222222222222,1.19668448799023,127.0,190315,1,1,7082.16006924077,2229.5999909658,1,61302000081,61302000080531,0.343418038708012
23.0,0.0,0.0,3900.000000000137,9.86296774197399,27.79,0.0003333333333334208,1.1111111111115206e-05,4020.000000000124,110.13703225801328,25.36,0.002333333333333555,4.444444444445159e-05,4590.000000000071,680.1370322579601,,,,,,,,,,,127.0,0.0,1.19668448799023,127.0,189294,1,1,7086.72514486472,2229.5999909658,1,61302000081,61302000080481,0.343418038708012
23.0,0.0,0.0,1890.0000000001528,10.193806451614364,26.39,0.018999999999986184,0.0005888888888881356,1740.0000000000437,160.1938064517235,21.66,0.00033333333333314353,2.5632346361159533e-17,300.00000000028695,1600.1938064514802,28.03,0.01766666666665385,0.0005888888888880333,2040.000000000262,139.80619354849478,26.23,0.0003333333333330245,-7.777777777766885e-05,2399.999999999844,499.80619354807686,63.0,222.4,1.37423091886937,63.0,188299,1,1,7091.29022048868,1947.14722528609,1,61302000081,61302000080431,0.343418038708012
22.5,0.0,0.0,2070.00000000038,2.208645160798369,27.09,0.0003333333333352373,-0.00011111111110873082,1950.0000000001248,122.20864516105371,22.6,0.0,-2.2222222221815075e-05,630.0000000001528,1442.2086451610257,,,,,,,,,,,67.0,80.2222222222222,1.23237550496929,67.0,187299,1,1,7096.01271251346,1790.28225355672,1,61302000081,61302000080381,0.343418038708012
22.0,0.0,0.0,1950.0000000002944,5.720000000460004,26.37,0.025333333333315604,-0.004855555555548785,2070.000000000367,125.72000000053254,24.4,0.0009999999999993406,-2.2222222222190758e-05,3030.000000000043,1085.7200000002088,,,,,,,,,,,65.0,398.555555555555,1.07220027852787,65.0,186293,1,1,7100.89262093907,1500.76780641777,1,61302000081,61302000080331,0.343418038708012
21.5,0.0,0.0,1680.0000000003213,9.440516128757054,26.6,0.058000000000400856,1.1111111111262554e-05,1559.999999999841,129.44051612923727,22.73,0.0016666666666377895,5.5555555553629615e-05,150.00000000027293,1539.4405161288055,26.92,0.053333333332537876,-0.0024666666666857285,1770.0000000002813,80.55948387120293,23.11,0.0020000000000186323,2.222222222274386e-05,3089.999999999816,1400.5594838707375,54.0,62.8888888888889,1.33096006234027,54.0,185309,1,1,7105.77252936467,2181.78951848183,1,61302000081,61302000080281,0.343418038708012
21.0,0.0,0.0,1859.9999999999368,14.888516128960191,25.38,0.1459999999998539,0.004866666666656928,1949.9999999999989,104.88851612902226,23.95,0.0030000000000042245,-0.00011111111111091714,2609.9999999999977,764.8885161290211,29.52,0.13666666666652882,0.004533333333324134,1710.0000000000027,135.11148387097387,22.7,0.0010000000000013253,-8.888888888884585e-05,719.9999999999881,1125.1114838709886,63.0,676.244897959184,1.28637274427422,63.0,184301,1,1,7110.80985419111,2115.36403132178,1,61302000081,61302000080231,0.343418038708012
20.5,0.0,0.0,2549.9999999998254,1.9889032254445738,24.68,0.002666666666731363,-0.00014444444444419784,2369.999999999585,178.011096774796,20.88,0.0013333333333243184,2.222222222190165e-05,1320.0000000002062,1228.0110967741746,26.65,0.010333333333583751,-0.006144444444546765,2669.9999999996567,121.98890322527586,23.96,0.004333333333303926,-1.1111111115784372e-05,3689.9999999997863,1141.9889032254055,87.0,97.8888888888889,1.28637274427422,87.0,183282,1,1,7115.37492981506,2115.36403132178,1,61302000081,61302000080181,0.343418038708012
20.0,0.0,0.0,2309.999999999924,10.0881290322327,24.8,0.0016666666666628755,1.1111111110726914e-05,2039.999999999977,259.9118709677143,23.24,0.014666666666633028,0.00022222222221921596,1349.9999999999625,949.9118709677289,28.32,0.014999999999965643,-0.00824444444447192,2429.999999999975,130.08812903228363,23.14,0.0010000000000052068,2.2222222222534345e-05,3179.999999999902,880.0881290322104,65.0,34.0,1.35311606160865,65.0,182279,1,1,7120.25483824067,1279.49009109675,1,61302000081,61302000080131,0.343418038708012
19.5,0.0,0.0,1919.9999999998145,3.994322580495691,23.68,0.1393333333339965,0.004644444444488656,2069.9999999998813,153.99432258056254,22.14,0.001666666666674598,-0.00015555555555739952,2729.999999999706,813.994322580387,,,,,,,,,,,58.5,28.4722222222222,1.09708269044076,58.5,180289,1,1,7129.69982229023,1692.76573087792,1,61302000081,61302000080031,0.343418038708012
